id,current_pos,corrected_direction,prev_target_pos,target_pos,speed_vector
2442,[0.70579937 0.70790315],[-0.06956872 -0.07053307],"[-0.07053306878269991, 0.06956871988746549]","[-0.068, -0.068]",[1. 1.],0.037539005279541016
2443,[0.70234622 0.70439996],[-0.06957573 -0.07049955],"[-0.07049954523099186, 0.06957573313342552]","[-0.069, -0.07]",[1. 1.],0.04530024528503418
2444,[0.69884494 0.70089868],[-0.06955706 -0.07048869],"[-0.07048869084906113, 0.06955706030756202]","[-0.07, -0.07]",[1. 1.],0.03940081596374512
2445,[0.69884494 0.70089868],[-0.069553   -0.07049275],"[-0.07049275077611405, 0.0695530003805091]","[-0.07, -0.07]",[1. 1.],0.039925336837768555
2446,[0.69540529 0.69745902],[-0.0695342 -0.0704822],"[-0.07048220411016384, 0.06953420214311193]","[-0.069, -0.069]",[1. 1.],0.0415499210357666
2447,[0.69195045 0.69400419],[-0.06951551 -0.07047109],"[-0.0704710876109383, 0.06951550762228102]","[-0.069, -0.069]",[1. 1.],0.038269758224487305
2448,[0.68849707 0.69050076],[-0.06952271 -0.07043601],"[-0.0704360080057338, 0.06952270854194159]","[-0.069, -0.07]",[1. 1.],0.03752541542053223
2449,[0.68491018 0.68691387],[-0.06950277 -0.07042428],"[-0.07042428090347023, 0.06950277496539993]","[-0.071, -0.071]",[1. 1.],0.04243636131286621
2450,[0.68491018 0.68691387],[-0.06949875 -0.0704283 ],"[-0.07042830482584421, 0.06949875104302596]","[-0.071, -0.071]",[1. 1.],0.04059410095214844
2451,[0.68157405 0.6836268 ],[-0.06945459 -0.07044048],"[-0.07044048497787646, 0.06945459076185097]","[-0.068, -0.067]",[1. 1.],0.039504051208496094
2452,[0.67811953 0.68012222],[-0.06946065 -0.07040551],"[-0.07040551353223073, 0.06946065210776248]","[-0.069, -0.07]",[1. 1.],0.0438535213470459
2453,[0.67471341 0.67671609],[-0.06944134 -0.07039377],"[-0.07039377371096374, 0.06944133642568072]","[-0.068, -0.068]",[1. 1.],0.03931713104248047
2454,[0.67121431 0.673217  ],[-0.0694216  -0.07038127],"[-0.07038126747965429, 0.06942159806483308]","[-0.07, -0.07]",[1. 1.],0.037639617919921875
2455,[0.67121431 0.673217  ],[-0.06941718 -0.07038569],"[-0.07038568938502524, 0.06941717615946214]","[-0.07, -0.07]",[1. 1.],0.044671058654785156
2456,[0.66784079 0.66984347],[-0.06939767 -0.07037378],"[-0.0703737778598911, 0.06939767255176604]","[-0.068, -0.068]",[1. 1.],0.03945660591125488
2457,[0.66428661 0.6662893 ],[-0.06937714 -0.07036086],"[-0.07036086367520851, 0.06937714138946856]","[-0.071, -0.071]",[1. 1.],0.0396723747253418
2458,[0.66088434 0.66288703],[-0.06935632 -0.07034933],"[-0.07034933344731603, 0.06935632125938296]","[-0.068, -0.068]",[1. 1.],0.04810810089111328
2459,[0.65738848 0.65939116],[-0.0693358  -0.07033628],"[-0.0703362765296101, 0.06933579709571179]","[-0.07, -0.07]",[1. 1.],0.03895998001098633
2460,[0.65403441 0.6560371 ],[-0.06931583 -0.0703237 ],"[-0.07032370265571428, 0.06931582724994045]","[-0.067, -0.067]",[1. 1.],0.03858041763305664
2461,[0.65403441 0.6560371 ],[-0.06931173 -0.0703278 ],"[-0.07032779781143163, 0.0693117320942231]","[-0.067, -0.067]",[1. 1.],0.04141855239868164
2462,[0.6505587  0.65256138],[-0.06929078 -0.07031469],"[-0.07031469385317435, 0.06929077654684407]","[-0.07, -0.07]",[1. 1.],0.040968894958496094
2463,[0.64715342 0.6491561 ],[-0.06927025 -0.07030152],"[-0.0703015194617184, 0.06927025052150589]","[-0.068, -0.068]",[1. 1.],0.03844594955444336
2464,[0.64370446 0.64570714],[-0.06924907 -0.07028823],"[-0.07028823255970601, 0.06924907067208627]","[-0.069, -0.069]",[1. 1.],0.04123282432556152
2465,[0.64026675 0.64226943],[-0.06922816 -0.07027445],"[-0.0702744508530729, 0.069228163456555]","[-0.069, -0.069]",[1. 1.],0.03737688064575195
2466,[0.64026675 0.64226943],[-0.06922429 -0.07027833],"[-0.07027832507513929, 0.06922428923448862]","[-0.069, -0.069]",[1. 1.],0.03922247886657715
2467,[0.63671781 0.63872049],[-0.06920203 -0.07026442],"[-0.0702644227936746, 0.06920202981407687]","[-0.071, -0.071]",[1. 1.],0.04369807243347168
2468,[0.63331513 0.63531781],[-0.06918077 -0.07025068],"[-0.07025067916924783, 0.06918076768305188]","[-0.068, -0.068]",[1. 1.],0.0394284725189209
2469,[0.62986698 0.63186967],[-0.06915908 -0.07023656],"[-0.07023655709641832, 0.06915908251948419]","[-0.069, -0.069]",[1. 1.],0.039705514907836914
2470,[0.62641666 0.62841934],[-0.06913677 -0.0702227 ],"[-0.07022270319114904, 0.06913677013271047]","[-0.069, -0.069]",[1. 1.],0.044277191162109375
2471,[0.62297095 0.6249237 ],[-0.06914044 -0.07018477],"[-0.0701847701058254, 0.06914044406905802]","[-0.069, -0.07]",[1. 1.],0.04084348678588867
2472,[0.62297095 0.6249237 ],[-0.0691367  -0.07018851],"[-0.0701885112934246, 0.06913670288145882]","[-0.069, -0.07]",[1. 1.],0.038893699645996094
2473,[0.61948926 0.62144201],[-0.06911387 -0.07017416],"[-0.07017416211905977, 0.06911387373411773]","[-0.07, -0.07]",[1. 1.],0.04555034637451172
2474,[0.61609345 0.6180462 ],[-0.0690918  -0.07015965],"[-0.07015964623169856, 0.069091798291905]","[-0.068, -0.068]",[1. 1.],0.04076433181762695
2475,[0.61264632 0.61459906],[-0.069069   -0.07014497],"[-0.07014496626619497, 0.06906900047933605]","[-0.069, -0.069]",[1. 1.],0.04372572898864746
2476,[0.60924848 0.61120123],[-0.0690464 -0.0701303],"[-0.07013029636297145, 0.0690463999656488]","[-0.068, -0.068]",[1. 1.],0.042766571044921875
2477,[0.60572947 0.60768221],[-0.06902331 -0.07011444],"[-0.07011444208850413, 0.06902331062188675]","[-0.07, -0.07]",[1. 1.],0.03923749923706055
2478,[0.60572947 0.60768221],[-0.06901958 -0.07011817],"[-0.07011817269991238, 0.0690195800104785]","[-0.07, -0.07]",[1. 1.],0.038836002349853516
2479,[0.60237451 0.60432725],[-0.06899675 -0.07010355],"[-0.07010355364863705, 0.06899674505748496]","[-0.068, -0.068]",[1. 1.],0.044315338134765625
2480,[0.59881551 0.60076825],[-0.06897314 -0.07008707],"[-0.07008707444374583, 0.06897314463599712]","[-0.071, -0.071]",[1. 1.],0.03874778747558594
2481,[0.59536471 0.59731745],[-0.06894983 -0.07007118],"[-0.07007118451782184, 0.06894983153547705]","[-0.069, -0.069]",[1. 1.],0.04030632972717285
2482,[0.59182037 0.59382304],[-0.0688998  -0.07007844],"[-0.07007843732305717, 0.06889979714251103]","[-0.071, -0.07]",[1. 1.],0.04356813430786133
2483,[0.58843743 0.5904401 ],[-0.06887641 -0.07006273],"[-0.07006272648634873, 0.06887641336567785]","[-0.068, -0.068]",[1. 1.],0.04068326950073242
2484,[0.58843743 0.5904401 ],[-0.06887253 -0.07006661],"[-0.07006661460222455, 0.06887252524980203]","[-0.068, -0.068]",[1. 1.],0.03952312469482422
2485,[0.58494454 0.58689731],[-0.0688737 -0.0700269],"[-0.07002689859632055, 0.06887369501055435]","[-0.07, -0.071]",[1. 1.],0.04408121109008789
2486,[0.58159294 0.58354571],[-0.06885043 -0.07001078],"[-0.07001078307023263, 0.06885042521111202]","[-0.067, -0.067]",[1. 1.],0.039017438888549805
2487,[0.57808244 0.58003521],[-0.06882618 -0.06999344],"[-0.06999343562047917, 0.06882617960303071]","[-0.07, -0.07]",[1. 1.],0.03780031204223633
2488,[0.57474634 0.57669911],[-0.06880207 -0.06997769],"[-0.06997769431551415, 0.06880207141664416]","[-0.067, -0.067]",[1. 1.],0.0454103946685791
2489,[0.57474634 0.57669911],[-0.06879837 -0.0699814 ],"[-0.06998139634070731, 0.068798369391451]","[-0.067, -0.067]",[1. 1.],0.038637399673461914
2490,[0.57126219 0.57321496],[-0.0687739  -0.06996391],"[-0.06996391355520165, 0.06877389833415526]","[-0.07, -0.07]",[1. 1.],0.0383455753326416
2491,[0.56785693 0.56980969],[-0.06874943 -0.06994705],"[-0.06994704745481607, 0.06874942897948107]","[-0.068, -0.068]",[1. 1.],0.041552066802978516
2492,[0.56440433 0.56635709],[-0.06872462 -0.06992962],"[-0.06992961632850783, 0.06872461543942127]","[-0.069, -0.069]",[1. 1.],0.04046463966369629
2493,[0.56098237 0.56293514],[-0.06870004 -0.06991199],"[-0.06991198942303146, 0.06870004014718743]","[-0.068, -0.068]",[1. 1.],0.03821969032287598
2494,[0.56098237 0.56293514],[-0.06869601 -0.06991602],"[-0.0699160188149017, 0.0686960107553172]","[-0.068, -0.068]",[1. 1.],0.04210495948791504
2495,[0.55747146 0.55942422],[-0.06867062 -0.06989776],"[-0.06989776469111553, 0.06867062162622009]","[-0.071, -0.071]",[1. 1.],0.03929781913757324
2496,[0.55412217 0.55607494],[-0.0686461  -0.06988033],"[-0.06988033006833821, 0.06864609740936004]","[-0.067, -0.067]",[1. 1.],0.039006710052490234
2497,[0.55071975 0.55267252],[-0.06862053 -0.06986295],"[-0.06986294580912096, 0.0686205325252348]","[-0.068, -0.068]",[1. 1.],0.044782400131225586
2498,[0.54735073 0.54930349],[-0.06859557 -0.06984505],"[-0.06984505353057012, 0.06859557482299523]","[-0.067, -0.067]",[1. 1.],0.038971662521362305
2499,[0.54391172 0.54586448],[-0.06856967 -0.06982689],"[-0.06982689135990888, 0.06856966601304657]","[-0.069, -0.069]",[1. 1.],0.042618513107299805
2500,[0.54391172 0.54586448],[-0.06856556 -0.06983099],"[-0.06983099390228246, 0.06856556347067298]","[-0.069, -0.069]",[1. 1.],0.042936086654663086
2501,[0.54053347 0.54248624],[-0.06854031 -0.06981263],"[-0.06981263138313862, 0.06854030826588087]","[-0.068, -0.068]",[1. 1.],0.038167476654052734
2502,[0.5372325  0.53918526],[-0.06851538 -0.06979463],"[-0.06979463090090385, 0.0685153770152597]","[-0.066, -0.066]",[1. 1.],0.03835773468017578
2503,[0.5338147  0.53576747],[-0.06848899 -0.06977624],"[-0.06977624049389926, 0.06848899187612521]","[-0.068, -0.068]",[1. 1.],0.04404425621032715
2504,[0.53045717 0.53235982],[-0.0684891  -0.06973394],"[-0.06973394254478746, 0.0684890993292886]","[-0.067, -0.068]",[1. 1.],0.03746199607849121
2505,[0.53045717 0.53235982],[-0.06848561 -0.06973743],"[-0.06973742837882028, 0.06848561349525577]","[-0.067, -0.068]",[1. 1.],0.03748965263366699
2506,[0.52702785 0.52893051],[-0.06845922 -0.06971823],"[-0.06971823463310932, 0.06845922025527139]","[-0.069, -0.069]",[1. 1.],0.04094839096069336
2507,[0.5237251  0.52562776],[-0.06843381 -0.06969942],"[-0.0696994247998591, 0.06843381135970039]","[-0.066, -0.066]",[1. 1.],0.03767704963684082
2508,[0.52022251 0.52212516],[-0.06840674 -0.06967927],"[-0.06967926687513501, 0.06840673802435115]","[-0.07, -0.07]",[1. 1.],0.03955340385437012
2509,[0.52022251 0.52212516],[-0.06840326 -0.06968274],"[-0.06968274243213095, 0.06840326246735522]","[-0.07, -0.07]",[1. 1.],0.03741621971130371
2510,[0.5168963  0.51879896],[-0.06837717 -0.06966366],"[-0.06966366086173742, 0.06837717038371272]","[-0.067, -0.067]",[1. 1.],0.04000210762023926
2511,[0.51348749 0.51539015],[-0.06835042 -0.06964379],"[-0.069643790366121, 0.0683504208437456]","[-0.068, -0.068]",[1. 1.],0.03939318656921387
2512,[0.51018291 0.51208556],[-0.06832382 -0.06962488],"[-0.0696248843847876, 0.06832381866606228]","[-0.066, -0.066]",[1. 1.],0.04376626014709473
2513,[0.50669435 0.508597  ],[-0.0682963  -0.06960402],"[-0.06960402253114087, 0.06829630393082861]","[-0.07, -0.07]",[1. 1.],0.03831839561462402
2514,[0.50669435 0.508597  ],[-0.06829277 -0.06960755],"[-0.06960755317401204, 0.06829277328795744]","[-0.07, -0.07]",[1. 1.],0.03806042671203613
2515,[0.50332181 0.50522447],[-0.06826523 -0.069588  ],"[-0.06958800071749936, 0.06826523105107075]","[-0.068, -0.068]",[1. 1.],0.045500755310058594
2516,[0.49981023 0.50176305],[-0.06821166 -0.0695901 ],"[-0.0695901046410095, 0.06821165899489769]","[-0.07, -0.069]",[1. 1.],0.03830265998840332
2517,[0.49646259 0.49841541],[-0.06818447 -0.0695699 ],"[-0.0695698988860342, 0.06818447061888362]","[-0.067, -0.067]",[1. 1.],0.039200782775878906
2518,[0.49294961 0.49490243],[-0.06815531 -0.06954899],"[-0.06954898636078655, 0.06815530777553544]","[-0.07, -0.07]",[1. 1.],0.04603719711303711
2519,[0.48960474 0.49155756],[-0.06812782 -0.06952847],"[-0.06952847491214856, 0.06812781580437113]","[-0.067, -0.067]",[1. 1.],0.03927946090698242
2520,[0.48960474 0.49155756],[-0.06812411 -0.06953218],"[-0.06953218067190459, 0.0681241100446151]","[-0.067, -0.067]",[1. 1.],0.03899097442626953
2521,[0.48616465 0.48811747],[-0.06809553 -0.06951106],"[-0.06951105856342861, 0.06809553245866866]","[-0.069, -0.069]",[1. 1.],0.04191184043884277
2522,[0.48285499 0.48480781],[-0.06806782 -0.06949064],"[-0.06949064029643555, 0.06806781974136154]","[-0.066, -0.066]",[1. 1.],0.041008949279785156
2523,[0.47936011 0.48131293],[-0.06803891 -0.06946839],"[-0.06946838739022951, 0.06803891180305774]","[-0.07, -0.07]",[1. 1.],0.03783607482910156
2524,[0.47602401 0.47797683],[-0.06801035 -0.06944779],"[-0.06944779244567578, 0.06801034836404365]","[-0.067, -0.067]",[1. 1.],0.044673919677734375
2525,[0.47602401 0.47797683],[-0.06800675 -0.06945139],"[-0.06945139141153098, 0.06800674939818846]","[-0.067, -0.067]",[1. 1.],0.037921905517578125
2526,[0.47255862 0.47451144],[-0.06797758 -0.06942917],"[-0.0694291669157742, 0.067977577141492]","[-0.07, -0.07]",[1. 1.],0.039464473724365234
2527,[0.46913709 0.47108991],[-0.06794814 -0.06940753],"[-0.06940752714843847, 0.06794813785533706]","[-0.068, -0.068]",[1. 1.],0.04396700859069824
2528,[0.46562612 0.46757894],[-0.06791841 -0.06938449],"[-0.06938449450699655, 0.06791841209159039]","[-0.07, -0.07]",[1. 1.],0.03825879096984863
2529,[0.46227611 0.46422893],[-0.06788974 -0.0693625 ],"[-0.06936249714418556, 0.06788974483880077]","[-0.067, -0.067]",[1. 1.],0.038047075271606445
2530,[0.46227611 0.46422893],[-0.06788557 -0.06936668],"[-0.06936667506819373, 0.0678855669147926]","[-0.067, -0.067]",[1. 1.],0.04408836364746094
2531,[0.4589046  0.46085742],[-0.06785649 -0.06934444],"[-0.0693444393618369, 0.06785649270379956]","[-0.068, -0.068]",[1. 1.],0.03901839256286621
2532,[0.45560149 0.45750426],[-0.06785315 -0.06929924],"[-0.069299244831397, 0.06785314910977795]","[-0.066, -0.067]",[1. 1.],0.039081573486328125
2533,[0.45220445 0.45405726],[-0.06784845 -0.06925363],"[-0.06925363148023467, 0.06784845397041547]","[-0.068, -0.069]",[1. 1.],0.04477691650390625
2534,[0.44882807 0.45068088],[-0.06781904 -0.06923069],"[-0.06923068971661063, 0.06781904366890716]","[-0.067, -0.067]",[1. 1.],0.03901386260986328
2535,[0.44540431 0.44725713],[-0.06778923 -0.06920709],"[-0.06920708517412034, 0.06778923253551632]","[-0.069, -0.069]",[1. 1.],0.037645578384399414
2536,[0.44540431 0.44725713],[-0.06778553 -0.06921078],"[-0.06921078408167614, 0.06778553362796053]","[-0.069, -0.069]",[1. 1.],0.04121708869934082
2537,[0.44206272 0.44391553],[-0.067756   -0.06918787],"[-0.0691878676302961, 0.06775599670488634]","[-0.067, -0.067]",[1. 1.],0.03994178771972656
2538,[0.4386602  0.44046298],[-0.06775132 -0.06914084],"[-0.06914083625621334, 0.06775131955271158]","[-0.068, -0.069]",[1. 1.],0.03794121742248535
2539,[0.43529571 0.43709849],[-0.06772118 -0.06911752],"[-0.06911751651369473, 0.06772118072016865]","[-0.067, -0.067]",[1. 1.],0.04220294952392578
2540,[0.43529571 0.43709849],[-0.0677178  -0.06912089],"[-0.06912089439846514, 0.06771780283539824]","[-0.067, -0.067]",[1. 1.],0.038729190826416016
2541,[0.43197259 0.43377537],[-0.06768819 -0.06909739],"[-0.0690973921724315, 0.06768818982278343]","[-0.067, -0.067]",[1. 1.],0.03816866874694824
2542,[0.42862221 0.43042499],[-0.06765773 -0.06907398],"[-0.06907398392961833, 0.06765773102433514]","[-0.067, -0.067]",[1. 1.],0.043634653091430664
2543,[0.42524847 0.42705125],[-0.06762731 -0.06904984],"[-0.06904983815367904, 0.06762731367704244]","[-0.067, -0.067]",[1. 1.],0.03923964500427246
2544,[0.42185304 0.42370575],[-0.06757141 -0.0690485 ],"[-0.06904850175435737, 0.06757140668690712]","[-0.068, -0.067]",[1. 1.],0.03871273994445801
2545,[0.41859138 0.42044409],[-0.06754089 -0.06902565],"[-0.0690256507946432, 0.06754089136725372]","[-0.066, -0.066]",[1. 1.],0.046063899993896484
2546,[0.41859138 0.42044409],[-0.06753744 -0.0690291 ],"[-0.06902910445755549, 0.06753743770434144]","[-0.066, -0.066]",[1. 1.],0.03860759735107422
2547,[0.41518781 0.41704052],[-0.06750641 -0.06900412],"[-0.06900412230067364, 0.06750641114238932]","[-0.068, -0.068]",[1. 1.],0.03721904754638672
2548,[0.41188216 0.41373488],[-0.06747539 -0.06898043],"[-0.06898043033927859, 0.06747539245595446]","[-0.066, -0.066]",[1. 1.],0.044342756271362305
2549,[0.40846673 0.41031945],[-0.0674437  -0.06895527],"[-0.06895527230445797, 0.06744369835205202]","[-0.068, -0.068]",[1. 1.],0.04008650779724121
2550,[0.40509356 0.40694627],[-0.06741233 -0.06893017],"[-0.0689301671730197, 0.06741233101821428]","[-0.067, -0.067]",[1. 1.],0.03856301307678223
2551,[0.40509356 0.40694627],[-0.06740871 -0.06893379],"[-0.06893378613048473, 0.06740871206074925]","[-0.067, -0.067]",[1. 1.],0.040521860122680664
2552,[0.40174703 0.40359974],[-0.06737739 -0.06890876],"[-0.06890876425781213, 0.06737738986920426]","[-0.068, -0.068]",[1. 1.],0.03881716728210449
2553,[0.39848882 0.40034153],[-0.06734674 -0.06888425],"[-0.06888424878421258, 0.06734674406429257]","[-0.065, -0.065]",[1. 1.],0.03782200813293457
2554,[0.39507051 0.39692322],[-0.06731414 -0.06885866],"[-0.06885866095802616, 0.0673141375205815]","[-0.068, -0.068]",[1. 1.],0.04302525520324707
2555,[0.3917519  0.39365489],[-0.06725741 -0.06885659],"[-0.06885659052369522, 0.06725740676804981]","[-0.066, -0.065]",[1. 1.],0.037848711013793945
2556,[0.3917519  0.39365489],[-0.06725389 -0.0688601 ],"[-0.06886010323699035, 0.06725389405475468]","[-0.066, -0.065]",[1. 1.],0.03835725784301758
2557,[0.38840619 0.39030918],[-0.06722151 -0.0688349 ],"[-0.06883490166374899, 0.06722150702932732]","[-0.068, -0.068]",[1. 1.],0.04295945167541504
2558,[0.38515328 0.38705627],[-0.06719009 -0.06881002],"[-0.06881002196738539, 0.06719009213194393]","[-0.065, -0.065]",[1. 1.],0.03935837745666504
2559,[0.38168844 0.38359143],[-0.06715671 -0.06878311],"[-0.06878310838643541, 0.06715671453016157]","[-0.069, -0.069]",[1. 1.],0.039263248443603516
2560,[0.37840505 0.38035779],[-0.0670992  -0.06878123],"[-0.06878122674448313, 0.06709919558391779]","[-0.066, -0.065]",[1. 1.],0.045563697814941406
2561,[0.37840505 0.38035779],[-0.06709563 -0.06878479],"[-0.0687847942588014, 0.06709562806959952]","[-0.066, -0.065]",[1. 1.],0.03802847862243652
2562,[0.37501362 0.37696637],[-0.06706256 -0.06875821],"[-0.06875820881033771, 0.06706255978484772]","[-0.068, -0.068]",[1. 1.],0.038521766662597656
2563,[0.37171115 0.37371393],[-0.06700438 -0.06875603],"[-0.06875602827268076, 0.06700438063882716]","[-0.066, -0.065]",[1. 1.],0.045342445373535156
2564,[0.36830032 0.37030309],[-0.06697071 -0.06872906],"[-0.06872906090975969, 0.06697071020907058]","[-0.068, -0.068]",[1. 1.],0.03895115852355957
2565,[0.36500148 0.36700426],[-0.0669379  -0.06870291],"[-0.06870291382353852, 0.06693789771290501]","[-0.066, -0.066]",[1. 1.],0.03867626190185547
2566,[0.36500148 0.36700426],[-0.0669339  -0.06870691],"[-0.06870690873387972, 0.06693390280256381]","[-0.066, -0.066]",[1. 1.],0.04159379005432129
2567,[0.36163227 0.36363505],[-0.06690035 -0.06867993],"[-0.06867992943046058, 0.06690034724791666]","[-0.068, -0.068]",[1. 1.],0.03837132453918457
2568,[0.35837215 0.36037493],[-0.06686754 -0.06865386],"[-0.06865386064500255, 0.06686753584333825]","[-0.065, -0.065]",[1. 1.],0.03915882110595703
2569,[0.35496667 0.35696945],[-0.06683292 -0.06862665],"[-0.06862664867432647, 0.0668329216057588]","[-0.068, -0.068]",[1. 1.],0.04283475875854492
2570,[0.35170812 0.3537109 ],[-0.06679998 -0.06860012],"[-0.06860012212470142, 0.06679998238959746]","[-0.065, -0.065]",[1. 1.],0.03754925727844238
2571,[0.35170812 0.3537109 ],[-0.06679642 -0.06860369],"[-0.06860368811540765, 0.06679641639889122]","[-0.065, -0.065]",[1. 1.],0.037194013595581055
2572,[0.34834337 0.35034615],[-0.06676179 -0.0685766 ],"[-0.06857659708703105, 0.06676178865554298]","[-0.068, -0.068]",[1. 1.],0.04362082481384277
2573,[0.34503596 0.34703874],[-0.06672798 -0.06854943],"[-0.06854942952561559, 0.06672797754871633]","[-0.066, -0.066]",[1. 1.],0.03894639015197754
2574,[0.34155952 0.3435623 ],[-0.06669243 -0.06852055],"[-0.06852054932252755, 0.06669242923677465]","[-0.069, -0.069]",[1. 1.],0.039353370666503906
2575,[0.33824389 0.34024667],[-0.0666577  -0.06849351],"[-0.06849351102203256, 0.06665770107897799]","[-0.066, -0.066]",[1. 1.],0.0445404052734375
